Customer ID,Order City,Order Postal,Order State,Latitude,Longitude
17642,PAMPA,79065-2901,TX,35.5362,-100.9599
17640,NOLANVILLE,76559-4653,TX,31.0788,-97.6056
17639,NEW ULM,78950-2221,TX,29.8922,-96.4902
17637,New Braunfels,78132-4634,TX,29.7026,-98.1256
17636,MOUNTAIN CITY,78610-9237,TX,30.0381,-97.8909
17634,MONTGOMERY,77316-2811,TX,30.3883,-95.6963
17633,MISSOURI CITY,77459-4574,TX,29.6186,-95.5377
17631,MISSOURI CITY,77459-2613,TX,29.6186,-95.5377
17630,MISSION,78572-8952,TX,26.2159,-98.3253
17629,MIDLOTHIAN,76065-4582,TX,32.4824,-96.9944
17628,Meyersville,77974,Tx,28.88,-97.27
17625,MEADOWLAKES,78654-7008,TX,,
17624,MCKINNEY,75070-2964,TX,33.1976,-96.6154
17623,McKinney,75070,TX,33.1976,-96.6154
17621,McAllen,78501,tx,26.2044,-98.2301
17620,MAGNOLIA,77355-6284,TX,30.2094,-95.7508
17619,LUFKIN,75904-7287,TX,31.3386,-94.7289
17618,LIVE OAK,78233-2563,TX,,
17616,LEWISVILLE,75077-2428,TX,33.0462,-96.9942
17615,LEWISVILLE,75067-6715,TX,33.0462,-96.9942
17614,LEAGUE CITY,77573-3076,TX,29.5075,-95.0949
17613,LAREDO,78045-6604,TX,27.5061,-99.5089
17612,LAKEWAY,78738-1141,TX,30.3645,-97.9875
17611,KYLE,78640-8813,TX,29.9893,-97.8772
17609,KIRBYVILLE,75956-5205,TX,30.6605,-93.8927
17608,KINGWOOD,77339-2607,TX,30.0497,-95.1846
17604,KATY,77494-6175,TX,29.7858,-95.8244
17603,KATY,77494-4892,TX,29.7858,-95.8244
17602,KATY,77494-3992,TX,29.7858,-95.8244
17601,KATY,77449-4954,TX,29.7858,-95.8244
17600,KATY,77449-2640,TX,29.7858,-95.8244
17597,Katy,77449,TX,29.7858,-95.8244
17596,IRVING,75063-8071,TX,32.814,-96.9489
17595,IRVING,75063-7205,TX,32.814,-96.9489
17594,IRVING,75061-8032,TX,32.814,-96.9489
17593,IRVING,75038-6438,TX,32.814,-96.9489
17591,IOWA PARK,76367-3006,TX,33.9515,-98.6687
17590,HURST,76053-3921,TX,32.8235,-97.1706
17589,HUMBLE,77396-1572,TX,29.9988,-95.2622
17588,Hudson Oaks,76087-8846,TX,32.7571,-97.7067
17585,HOUSTONHouston,77062,TX,,
17584,Houston,77094,tx,29.7589,-95.3677
17582,HOUSTON,77090-1230,TX,29.7589,-95.3677
17581,HOUSTON,77084-1624,TX,29.7589,-95.3677
17580,HOUSTON,77080-3807,TX,29.7589,-95.3677
17579,HOUSTON,77079-4076,TX,29.7589,-95.3677
17578,HOUSTON,77069-1121,TX,29.7589,-95.3677
17576,HOUSTON,77057-4407,TX,29.7589,-95.3677
17574,HOUSTON,77056-3733,TX,29.7589,-95.3677
17573,HOUSTON,77043-2804,TX,29.7589,-95.3677
17572,HOUSTON,77042-2614,TX,29.7589,-95.3677
17571,HOUSTON,77040-6024,TX,29.7589,-95.3677
17569,HOUSTON,77036-5940,TX,29.7589,-95.3677
17567,HOUSTON,77025-5209,TX,29.7589,-95.3677
17566,HOUSTON,77025-4026,TX,29.7589,-95.3677
17564,HOUSTON,77025-2401,TX,29.7589,-95.3677
17562,HOUSTON,77017-5217,TX,29.7589,-95.3677
17561,HOUSTON,77008-7060,TX,29.7589,-95.3677
17560,Houston,77006-4013,TX,29.7589,-95.3677
17557,HOUSTON,77004-7995,TX,29.7589,-95.3677
17556,HOUSTON,77004-6834,TX,29.7589,-95.3677
17555,HONDO,78861-5501,TX,29.3474,-99.1412
17554,Hewitt,76643-3568,TX,31.4624,-97.1958
17553,HENDERSON,75652-3023,TX,32.1532,-94.7994
17552,HELOTES,78023-4236,TX,29.5628,-98.687
17551,HARLINGEN,78550-9011,TX,26.1906,-97.6961
17550,HALTOM CITY,76117-3526,TX,32.7996,-97.2692
17549,Groom,79039,TX,35.2037,-101.1068
17548,GRANBURY,76049-5227,TX,32.4421,-97.7942
17547,GEORGETOWN,78626-7328,TX,30.6327,-97.6772
17545,GARLAND,75040-1069,TX,32.9126,-96.6389
17542,GALVESTON,77551-1520,TX,29.2993,-94.7946
17540,GALVESTON,77550,TX,29.2993,-94.7946
17538,GAINESVILLE,76240-9562,TX,33.6259,-97.1333
17537,FULSHEAR,77441-1662,TX,29.6903,-95.8996
17536,Friendswood,77546,TX,29.5294,-95.201
17535,FORT WORTH,76244-7256,TX,32.7532,-97.3327
17534,FORT WORTH,76155-2001,TX,32.7532,-97.3327
17531,FORT WORTH,76137-6625,TX,32.7532,-97.3327
17530,FORT WORTH,76132-4426,TX,32.7532,-97.3327
17528,FORT WORTH,76111-2924,TX,32.7532,-97.3327
17527,FORT WORTH,76107-4025,TX,32.7532,-97.3327
17526,FORT WORTH,76103-1334,TX,32.7532,-97.3327
17525,FLOWER MOUND,75028-1817,TX,33.0146,-97.097
17524,Flint,75762,TX,32.204,-95.3486
17523,Fairview,75069-1953,TX,,
17522,FAIRFIELD,75840-5126,TX,31.7244,-96.1649
17521,EULESS,76039-8304,TX,32.8371,-97.082
17520,ELMENDORF,78112-6038,TX,29.2561,-98.3328
17519,"El Paso,",79904-3010,TX,31.8064,-106.2221
17517,EL PASO,79936-3965,TX,31.8064,-106.2221
17516,El Paso,79930,Tx,31.8064,-106.2221
17515,EL PASO,79912-3324,TX,31.8064,-106.2221
17514,EL PASO,79912-1742,TX,31.8064,-106.2221
17513,East Bernard,77435,TX,29.5311,-96.0711
17512,DRIFTWOOD,78619-5804,TX,30.123,-98.0308
17511,DICKINSON,77539-3312,TX,29.4608,-95.0513
17510,DESOTO,75115-5096,TX,32.6045,-96.8561
17509,DESOTO,75115-4322,TX,32.6045,-96.8561
17508,Denton,76209,TX,33.215,-97.1331
17507,DENTON,76203-5017,TX,33.215,-97.1331
17506,DECATUR,76234-3219,TX,33.2343,-97.5861
17505,DAYTON,77535-2002,TX,30.0466,-94.8852
17504,Dallas,75287,TX,32.7763,-96.7969
17503,DALLAS,75254-2711,TX,32.7763,-96.7969
17502,DALLAS,75230-5057,TX,32.7763,-96.7969
17501,Dallas,75230-4139,TX,32.7763,-96.7969
17500,DALLAS,75230-3459,TX,32.7763,-96.7969
17499,DALLAS,75229-4101,TX,32.7763,-96.7969
17498,DALLAS,75225-4020,TX,32.7763,-96.7969
17496,Dallas,75225,TX,32.7763,-96.7969
17495,dallas,75220,tx,32.7763,-96.7969
17492,DALLAS,75219-1586,TX,32.7763,-96.7969
17491,DALLAS,75214-2711,TX,32.7763,-96.7969
17490,Dallas,75214,Tx,32.7763,-96.7969
17489,DALLAS,75209-3524,TX,32.7763,-96.7969
17486,DALLAS,75208-4949,TX,32.7763,-96.7969
17483,Dallas,75206,TX,32.7763,-96.7969
17481,DALLAS,75204-2618,TX,32.7763,-96.7969
17480,DALLAS,75201-2425,TX,32.7763,-96.7969
17475,CYPRESS,77433-0289,TX,29.9691,-95.6972
17472,Corpus Christi,78418-6013,TX,27.8003,-97.3956
17470,CORPUS CHRISTI,78412-3816,TX,27.8003,-97.3956
17469,COPPELL,75019-7512,TX,32.9553,-97.0156
17468,CONROE,77302-5513,TX,30.3119,-95.4561
17466,Colleyville,76034,TX,32.881,-97.155
17464,CELINA,75009-3821,TX,33.3246,-96.7844
17463,CEDAR PARK,78613-3996,TX,30.5052,-97.8203
17462,CEDAR PARK,78613-3213,TX,30.5052,-97.8203
17461,CARROLLTON,75010-1168,TX,33.001,-96.8922
17460,CAMP VERDE,78010-3538,TX,,
17459,BOERNE,78015-4948,TX,29.7947,-98.732
17458,BELTON,76513-5609,TX,31.056,-97.4645
17457,BELLVILLE,77418-9612,TX,29.9502,-96.2572
17456,BELLVILLE,77418-3721,TX,29.9502,-96.2572
17455,BELLAIRE,77401-5318,TX,29.7058,-95.4588
17454,Bedford,76022,tx,32.844,-97.1431
17453,BEAUMONT,77713-9216,TX,30.086,-94.1018
17451,BASTROP,78602-4654,TX,30.1105,-97.3153
17450,Austin,78754,TX,30.2711,-97.7437
17449,Austin,78751,TX,30.2711,-97.7437
17448,AUSTIN,78749-1127,TX,30.2711,-97.7437
17447,AUSTIN,78748-1216,TX,30.2711,-97.7437
17446,AUSTIN,78739-2098,TX,30.2711,-97.7437
17444,AUSTIN,78734,TX,30.2711,-97.7437
17443,AUSTIN,78733-4204,TX,30.2711,-97.7437
17442,AUSTIN,78732-6119,TX,30.2711,-97.7437
17440,AUSTIN,78732-2479,TX,30.2711,-97.7437
17438,AUSTIN,78732-2266,TX,30.2711,-97.7437
17436,AUSTIN,78730-4902,TX,30.2711,-97.7437
17434,AUSTIN,78728-7018,TX,30.2711,-97.7437
17433,AUSTIN,78728-6975,TX,30.2711,-97.7437
17432,AUSTIN,78728-4372,TX,30.2711,-97.7437
17431,AUSTIN,78704-4218,TX,30.2711,-97.7437
17430,AUSTIN,78701-4254,TX,30.2711,-97.7437
17429,AUBREY,76227-4495,TX,33.3043,-96.9861
17428,Arlington,76015,TX,32.7356,-97.1071
17427,ARLINGTON,76012,TX,32.7356,-97.1071
17426,Arlington,76006-7447,TX,32.7356,-97.1071
17425,ARLINGTON,76002-3070,TX,32.7356,-97.1071
17423,AMARILLO,79124-4971,TX,35.2072,-101.8338
17422,AMARILLO,79119-7307,TX,35.2072,-101.8338
17420,AMARILLO,79109-3941,TX,35.2072,-101.8338
17419,Amarillo,79109-3220,TX,35.2072,-101.8338
17418,Amarillo,79103,Tx,35.2072,-101.8338
17416,Allen,75002,TX,33.1032,-96.6706
17415,Aledo,76008,TX,32.696,-97.6022
17414,Abilene,79606-3584,TX,32.4465,-99.7333
17412,ABILENE,79602-1816,TX,32.4465,-99.7333
17411,WINCHESTER,37398-1414,TN,35.186,-86.1118
17410,TULLAHOMA,37388-5327,TN,35.362,-86.2094
17409,Thompsons Station,37179,TN,35.802,-86.9114
17408,SODDY DAISY,37379-4234,TN,35.2887,-85.1666
17406,SMYRNA,37167-2658,TN,35.9828,-86.5186
17405,SHELBYVILLE,37160-5560,TN,35.4834,-86.4603
17404,Sewanee,37375,TN,35.2031,-85.9211
17403,Pulaski,38478,TN,35.1998,-87.0308
17402,paris,38242,tn,36.302,-88.3267
17400,OLD HICKORY,37138-1366,TN,36.2598,-86.6478
17398,Oak Ridge,37830,TN,36.0104,-84.2696
17397,NORMANDY,37360-7906,TN,35.452,-86.2601
17396,NIOTA,37826-2446,TN,35.5134,-84.5452
17394,Nashville,37220,TN,36.1622,-86.7744
17392,NASHVILLE,37215-2501,TN,36.1622,-86.7744
17391,NASHVILLE,37215-1712,TN,36.1622,-86.7744
17389,NASHVILLE,37214-4251,TN,36.1622,-86.7744
17388,Nashville,37211-2648,TN,36.1622,-86.7744
17387,NASHVILLE,37205-3438,TN,36.1622,-86.7744
17386,Nashville,37204-4020,TN,36.1622,-86.7744
17385,NASHVILLE,37204-2524,TN,36.1622,-86.7744
17384,MURFREESBORO,37129-0222,TN,35.846,-86.392
17383,MT JULIET,37122-1521,TN,,
17382,Memphis,38125-4122,TN,35.149,-90.0516
17381,MEMPHIS,38117-2535,TN,35.149,-90.0516
17379,LOUISVILLE,37777-3045,TN,35.8217,-84.048
17377,Loudon,37774-2175,TN,35.7329,-84.3338
17376,LEBANON,37090-8823,TN,36.2081,-86.2905
17375,LA VERGNE,37086-2041,TN,36.0156,-86.5819
17374,KODAK,37764-2154,TN,35.9745,-83.6268
17373,KNOXVILLE,37932-1940,TN,35.9604,-83.921
17372,KNOXVILLE,37932-1041,TN,35.9604,-83.921
17371,KNOXVILLE,37922-9420,TN,35.9604,-83.921
17370,KNOXVILLE,37922-6686,TN,35.9604,-83.921
17368,Knoxville,37920,tn,35.9604,-83.921
17367,Knoxville,37919,TN,35.9604,-83.921
17365,KINGSTON,37763-4858,TN,35.8809,-84.5085
17364,Kingsport,37663,TN,36.5484,-82.5618
17362,JOHNSON CITY,37601-4904,TN,36.3134,-82.3535
17361,JACKSON,38305-8552,TN,35.6145,-88.8139
17360,JACKSON,38301-6223,TN,35.6145,-88.8139
17359,HUNTINGDON,38344-5416,TN,36.0006,-88.4281
17358,HIXSON,37343-5728,TN,35.1406,-85.2327
17357,HERMITAGE,37076-5604,TN,36.1962,-86.6225
17356,HENDERSONVILLE,37075-8796,TN,36.3048,-86.62
17354,HENDERSONVILLE,37075-6401,TN,36.3048,-86.62
17353,HENDERSONVILLE,37075-5325,TN,36.3048,-86.62
17351,HENDERSONVILLE,37075-4594,TN,36.3048,-86.62
17350,Goodlettsville,37072-9708,TN,36.3231,-86.7133
17349,Germantown,38138-1500,TN,35.0868,-89.8101
17348,FRANKLIN,37064-5712,TN,35.9252,-86.8689
17347,CROSSVILLE,38571-0762,TN,35.949,-85.0269
17346,CROSSVILLE,38558-2856,TN,35.949,-85.0269
17345,COLLIERVILLE,38017-3701,TN,35.042,-89.6645
17344,Clarksville,37043-4536,TN,36.5286,-87.3099
17343,CHATTANOOGA,37419-1920,TN,35.0456,-85.3097
17341,CHATTANOOGA,37415-3596,TN,35.0456,-85.3097
17340,BRENTWOOD,37027-5720,TN,36.0326,-86.7825
17339,BLOUNTVILLE,37617-5358,TN,36.5332,-82.3268
17338,BARTLETT,38134-2836,TN,35.2045,-89.874
17337,Antioch,37013,tn,36.0601,-86.6722
17334,Webster,77598,Texas,29.5377,-95.1183
17333,Weatherford,76086,Texas,32.759,-97.7971
17331,WACO,76708-2373,TEXAS,31.5493,-97.1467
17330,TRINITY,75862-5733,TEXAS,30.9452,-95.3755
17329,The Colony,75056,Texas,33.089,-96.8864
17325,Spring,77379,Texas,30.0799,-95.4173
17324,Sherman,75092-4532,Texas,33.636,-96.6098
17323,San Marcos,78666,Texas,29.8826,-97.9406
17321,San Antonio,78233-5835,Texas,29.4246,-98.4951
17320,Plano,75093,Texas,33.0137,-96.6925
17317,PEARLAND,77584-9149,TEXAS,29.564,-95.2864
17315,PEARLAND,77584-8720,TEXAS,29.564,-95.2864
17314,PASADENA,77505-4344,Texas,29.6911,-95.2091
17313,NORTH RICHLAND HILLS,76180-8148,TEXAS,32.8343,-97.2289
17312,McKinney,75071,Texas,33.1976,-96.6154
17311,Lewisville,75056,Texas,33.0462,-96.9942
17309,LEANDER,78641-8503,TEXAS,30.5788,-97.8531
17307,Kingwood,77345,Texas,30.0497,-95.1846
17306,Johnson City,78636,Texas,30.2769,-98.412
17303,Irving,75038,Texas,32.814,-96.9489
17302,HOUSTON,77095-2792,TEXAS,29.7589,-95.3677
17301,HOUSTON,77092-2608,TEXAS,29.7589,-95.3677
17299,HOUSTON,77078-3105,TEXAS,29.7589,-95.3677
17298,HOUSTON,77055-6665,TEXAS,29.7589,-95.3677
17297,HOUSTON,77053-4607,TEXAS,29.7589,-95.3677
17295,Houston,77024,Texas,29.7589,-95.3677
17293,Houston,77007,Texas,29.7589,-95.3677
17291,HOUSTON,77003-4502,TEXAS,29.7589,-95.3677
17290,HENDERSON,75652-3204,TEXAS,32.1532,-94.7994
17289,HALLETTSVILLE,77964-5468,TEXAS,29.4439,-96.9411
17288,GEORGETOWN,78633-9541,TEXAS,30.6327,-97.6772
17287,georgetown,78628,texas,30.6327,-97.6772
17286,FREDERICKSBURG,78624-2506,TEXAS,30.2752,-98.872
17284,fort worth,76116,texas,32.7532,-97.3327
17282,farmers branch,75234-5061,TEXAS,32.9265,-96.8961
17279,EL PASO,79930-1113,TEXAS,31.8064,-106.2221
17278,Dripping Springs,78620,Texas,30.1902,-98.0867
17277,DEVINE,78016-2409,TEXAS,29.14,-98.9053
17274,dallas,75216,Texas,32.7763,-96.7969
17272,Cypress,77429,Texas,29.9691,-95.6972
17268,COLLEGE STATION,77845-8953,TEXAS,30.6263,-96.3347
17267,CIBOLO,78108-4304,TEXAS,29.5616,-98.227
17266,CEDAR PARK,78613-7836,TEXAS,30.5052,-97.8203
17265,Cedar Park,78613,Texas,30.5052,-97.8203
17263,CANTON,75103-8388,TEXAS,32.5565,-95.8633
17262,Buda,78610,Texas,30.0852,-97.8403
17259,BOERNE,78006-7968,TEXAS,29.7947,-98.732
17256,AUSTIN,78759-6602,TEXAS,30.2711,-97.7437
17255,Signal Mountain,37377,Tennessee,35.1226,-85.3438
17254,POWELL,37849-3357,TENNESSEE,36.0317,-84.028
17253,Nashville,37204,Tennessee,36.1622,-86.7744
17252,Knoxville,37920-5227,Tennessee,35.9604,-83.921
17251,Knoxville,37909,Tennessee,35.9604,-83.921
17250,North Augusta,29841,South Carolina,33.5018,-81.9651
17248,CONWAY,29526-8910,SOUTH CAROLINA,33.836,-79.0478
17247,YANKTON,57078-6745,SD,42.8712,-97.3971
17245,WENTWORTH,57075-6913,SD,43.9972,-96.9642
17244,WATERTOWN,57201-5471,SD,44.8992,-97.1153
17243,STURGIS,57785-2936,SD,44.4097,-103.5091
17242,Sioux Falls,57106,SD,43.55,-96.7003
17239,Sioux Falls,57105,SD,43.55,-96.7003
17238,Burbank,57010,SD,42.7453,-96.8292
17237,BIG STONE CITY,57216-8209,SD,45.2916,-96.4628
17236,ABERDEEN,57401-6939,SD,45.465,-98.4878
17235,WEST UNION,29696-1323,SC,34.7598,-83.0429
17234,WEST COLUMBIA,29170-2764,SC,33.9935,-81.074
17233,TRAVELERS REST,29690-9277,SC,34.9676,-82.4435
17232,TAYLORS,29687-7122,SC,34.9204,-82.2962
17231,TAYLORS,29687,SC,34.9204,-82.2962
17230,SUMMERVILLE,29485-8440,SC,33.0185,-80.1756
17229,SUMMERVILLE,29483-8054,SC,33.0185,-80.1756
17228,Spartanburg,29302,SC,34.9498,-81.932
17227,Spartanburg,29301,SC,34.9498,-81.932
17226,SIMPSONVILLE,29681-4764,SC,34.7371,-82.2543
17223,Simpsonville,29681,SC,34.7371,-82.2543
17222,SAINT HELENA ISLAND,29920-7413,SC,32.3869,-80.5607
17221,Roebuck,29376,SC,34.8796,-81.9662
17220,Rock Hill,29730,SC,34.9249,-81.0251
17219,PROSPERITY,29127-7182,SC,34.2093,-81.5332
17218,North Charleston,29420-8974,SC,32.8546,-79.9748
17217,MYRTLE BEACH,29579-6678,SC,33.6956,-78.89
17214,Mt. Pleasant,29466,SC,,
17213,MAULDIN,29662-3256,SC,34.7787,-82.3101
17212,Lyman,29365,SC,34.9482,-82.1273
17211,LANCASTER,29720-9484,SC,34.7204,-80.7709
17206,JOHNS ISLAND,29455-6716,SC,32.7024,-80.0481
17205,IVA,29655-8748,SC,34.3065,-82.6637
17204,HILTON HEAD ISLAND,29928-3132,SC,32.2163,-80.7526
17203,GREER,29650-3937,SC,34.9381,-82.2272
17201,GREENVILLE,29615-4123,SC,34.8514,-82.3985
17198,Greenville,29615,SC,34.8514,-82.3985
17197,GREENVILLE,29609-6516,SC,34.8514,-82.3985
17194,GREENVILLE,29609-5240,SC,34.8514,-82.3985
17193,Fort Mill,29715-8213,SC,35.0074,-80.9451
17191,FLORENCE,29506-2762,SC,34.1984,-79.7672
17190,CONWAY,29526-6324,SC,33.836,-79.0478
17189,COLUMBIA,29229-9387,SC,34.0007,-81.0343
17188,COLUMBIA,29223-3725,SC,34.0007,-81.0343
17187,COLUMBIA,29206-1635,SC,34.0007,-81.0343
17186,COLUMBIA,29201-3334,SC,34.0007,-81.0343
17183,CLOVER,29710-4717,SC,35.1112,-81.2265
17181,CHESTER,29706-3707,SC,34.7049,-81.2143
17180,CHARLESTON,29492-8129,SC,32.7876,-79.9403
17179,charleston,29414,sc,32.7876,-79.9403
17176,CHARLESTON,29412-9546,SC,32.7876,-79.9403
17175,CHARLESTON,29406-5030,SC,32.7876,-79.9403
17174,CASSATT,29032-9200,SC,34.3646,-80.4359
17173,BLYTHEWOOD,29016-7649,SC,34.2143,-80.974
17172,BLUFFTON,29910-9595,SC,32.2371,-80.8604
17171,BLUFFTON,29910-9302,SC,32.2371,-80.8604
17169,BLUFFTON,29910-8837,SC,32.2371,-80.8604
17166,BLUFFTON,29910-4814,SC,32.2371,-80.8604
17165,BLUFFTON,29909-6092,SC,32.2371,-80.8604
17164,BEAUFORT,29902-6132,SC,32.4316,-80.6698
17163,ANDERSON,29625-6458,SC,34.5069,-82.6506
17162,AIKEN,29803-1657,SC,33.5599,-81.722
17160,WYOMING,02898-1225,RI,41.5154,-71.7015
17159,PROVIDENCE,02906-4807,RI,41.824,-71.4128
17158,PORTSMOUTH,02871-1036,RI,41.6023,-71.2503
17157,NORTH SMITHFIELD,02896-7027,RI,41.9668,-71.5495
17155,NORTH PROVIDENCE,02904-4716,RI,41.8501,-71.4662
17154,MIDDLETOWN,02842-5285,RI,41.5457,-71.2914
17153,JAMESTOWN,02835-1031,RI,41.497,-71.3673
17152,CRANSTON,02920-5161,RI,41.781,-71.4371
17148,cranston,2920,ri,41.781,-71.4371
17147,Providence,2908,Rhode Island,41.824,-71.4128
17146,PORTSMOUTH,02871-3507,RHODE ISLAND,41.6023,-71.2503
17144,CRANSTON,02921-2921,RHODE ISLAND,41.781,-71.4371
17142,JUNEAU,99802,ALASKA,58.3019,-134.4197
17140,Homer,99603,Alaska,59.6441,-151.5401
17139,JUNEAU,99802,ALASKA,58.3019,-134.4197
17138,Homer,99603,Alaska,59.6441,-151.5401
17135,Wilmington,19810,Delaware,39.7459,-75.5466
17134,NEWARK,19711-3104,DE,39.6852,-75.7508
17133,Sewickley,15143,Pennsylvania,40.5365,-80.1845
17131,MILLVILLE,17846-8948,PENNSYLVANIA,41.1204,-76.5299
17128,Millerton,16936,Pennsylvania,41.9834,-76.9386
17126,HOMESTEAD,15120,PENNSYLVANIA,40.4059,-79.912
17125,EBENSBURG,15931-1428,PENNSYLVANIA,40.4851,-78.7247
17124,COATESVILLE,19320-2133,PENNSYLVANIA,39.9832,-75.8238
17123,BETHLEHEM,18017-8748,PENNSYLVANIA,40.6179,-75.3787
17122,Whitehall,18052,Pa.,40.6356,-75.476
17120,Springfield,19064,Pa.,39.9307,-75.3202
17119,North Wales,19454,Pa.,40.2109,-75.2782
17118,ZIONSVILLE,18092-2341,PA,40.4798,-75.5052
17117,ZELIENOPLE,16063-3215,PA,40.7958,-80.1371
17115,YOUNGWOOD,15697-1207,PA,40.2403,-79.5767
17114,York,17403,PA,39.9624,-76.7274
17111,YARDLEY,19067-3478,PA,40.2457,-74.846
17110,Yardley,19067,PA,40.2457,-74.846
17109,WILLOW GROVE,19090-2309,PA,40.144,-75.1157
17107,WHITE OAK,15131-2115,PA,40.3376,-79.8092
17105,WEXFORD,15090-7446,PA,40.6265,-80.0559
17102,WEST NEWTON,15089,PA,40.2098,-79.767
17101,West Chester,19382,Pa,39.9597,-75.606
17100,West Chester,19380-1884,PA,39.9597,-75.606
17097,West Chester,19380,PA,39.9597,-75.606
17096,WEATHERLY,18255-1120,PA,40.9418,-75.8296
17095,WAYNE,19087-2728,PA,40.044,-75.3879
17094,WARWICK,18974-3819,PA,,
17092,VALLEY FORGE,19481,PA,40.0969,-75.47
17091,UPPER CHICHESTER,19014-3341,PA,39.8384,-75.4405
17090,UNIONTOWN,15401-6831,PA,39.9001,-79.7164
17088,TURTLE CREEK,15145-1149,PA,40.4059,-79.8251
17086,STRABANE,15363-9605,PA,40.2509,-80.1978
17085,STEWARTSTOWN,17363,PA,39.7537,-76.5914
17084,STATE COLLEGE,16801-4539,PA,40.794,-77.8607
17083,SOUTHAMPTON,18966-4349,PA,40.1743,-75.0438
17082,SIGEL,15860-3927,PA,41.2751,-79.1131
17081,SCRANTON,18508-1033,PA,41.4087,-75.6621
17080,SCHELLSBURG,15559-7932,PA,40.049,-78.6442
17079,Royersford,19468,pa,40.1843,-75.538
17078,RICHBORO,18954-1616,PA,40.2151,-75.0107
17076,RICHBORO,18954-1308,PA,40.2151,-75.0107
17075,REINHOLDS,17569-9367,PA,40.2668,-76.1155
17073,READING,19606-9175,PA,40.3353,-75.9279
17071,READING,19606-1410,PA,40.3353,-75.9279
17070,QUAKERTOWN,18951-5822,PA,40.4418,-75.3416
17069,PLUM,15239-2229,PA,40.5003,-79.7495
17068,PLEASANT GAP,16823-9629,PA,,
17065,Pittsburgh,15243-1721,PA,40.4417,-79.9901
17064,PITTSBURGH,15239-2345,PA,40.4417,-79.9901
17063,PITTSBURGH,15237-1436,PA,40.4417,-79.9901
17062,PITTSBURGH,15217-1406,PA,40.4417,-79.9901
17061,Pittsburgh,15215,PA,40.4417,-79.9901
17060,PITTSBURGH,15207-2152,PA,40.4417,-79.9901
17059,Pittsburgh,15203-1634,PA,40.4417,-79.9901
17058,PITTSBURGH,15201-2860,PA,40.4417,-79.9901
17054,PHOENIXVILLE,19460-6702,PA,40.1304,-75.5149
17053,PHILADELPHIA,19154-3002,PA,40.0115,-75.1327
17052,PHILADELPHIA,19146-4102,PA,40.0115,-75.1327
17051,Philadelphia,19145-1925,PA,40.0115,-75.1327
17050,PHILADELPHIA,19143-3414,PA,40.0115,-75.1327
17049,PHILADELPHIA,19134-5311,PA,40.0115,-75.1327
17048,PHILADELPHIA,19134-1334,PA,40.0115,-75.1327
17047,PHILADELPHIA,19128,PA,40.0115,-75.1327
17046,PHILADELPHIA,19123-3187,PA,40.0115,-75.1327
17045,Philadelphia,19116,PA,40.0115,-75.1327
17044,philadelphia,19111,pa,40.0115,-75.1327
17043,PHILADELPHIA,19106-1225,PA,40.0115,-75.1327
17042,Philadelphia,19104-6190,PA,40.0115,-75.1327
17041,PHILADELPHIA,19104-5096,PA,40.0115,-75.1327
17040,PHILADELPHIA,19104-3287,PA,40.0115,-75.1327
17038,PHILADELPHIA,19103-6591,PA,40.0115,-75.1327
17037,PHILADELPHIA,19103-4324,PA,40.0115,-75.1327
17035,PHILADELPHIA,19102-1733,PA,40.0115,-75.1327
17034,PHILA,19129-1014,PA,,
17033,PHILA,19104-1863,PA,,
17031,PHILA,19103-5778,PA,,
17030,PERKIOMENVILLE,18074-9709,PA,40.3243,-75.478
17029,PERKASIE,18944-1353,PA,40.372,-75.2927
17027,PENNSBURG,18073-1554,PA,40.3909,-75.4921
17026,PALMERTON,18071-1915,PA,40.8015,-75.6102
17025,OAKDALE,15071-3749,PA,40.3981,-80.1856
17024,northampton,18067,pa,40.6872,-75.4897
17022,NORRISTOWN,19401-3319,PA,40.1215,-75.3399
17019,NEWTOWN,18940-4203,PA,40.2296,-74.9404
17018,NEW CUMBERLAND,17070-3157,PA,40.2323,-76.8847
17017,NEW CASTLE,16105-4915,PA,41.0037,-80.347
17015,NEW CASTLE,16105-2729,PA,41.0037,-80.347
17014,MOUNT JOY,17552-9018,PA,40.1099,-76.5033
17011,Morton,19070,PA,39.9098,-75.3235
17010,MOON TOWNSHIP,15108-2775,PA,,
17007,MOHNTON,19540-8341,PA,40.2859,-75.9844
17006,MILTON,17847-8225,PA,41.0177,-76.8531
17004,MIDDLETOWN,17057-5962,PA,40.1998,-76.7311
17002,MECHANICSBURG,17050-7947,PA,40.2102,-77.0047
17001,Mechanicsburg,17050,PA,40.2102,-77.0047
16999,MCKEESPORT,15135-3012,PA,40.3478,-79.8642
16998,MASONTOWN,15461-1727,PA,39.8467,-79.8998
16997,MANHEIM,17545-9709,PA,40.1637,-76.3952
16996,Manheim,17545-8106,PA,40.1637,-76.3952
16995,MALVERN,19355-3504,PA,40.0362,-75.5139
16992,MADISON TOWNSHIP,18444-6613,PA,,
16990,LOWER GWYNEDD,19002-2066,PA,40.2,-75.23
16989,LOWER GWYNEDD,19002-2037,PA,40.2,-75.23
16988,LOCK HAVEN,17745-8709,PA,41.137,-77.4469
16987,LITTLESTOWN,17340-9525,PA,39.7445,-77.088
16986,LITITZ,17543-9792,PA,40.1571,-76.3072
16985,LITITZ,17543-9354,PA,40.1571,-76.3072
16984,LITITZ,17543-7672,PA,40.1571,-76.3072
