Transaction Date,Customer ID,Description,Stock Code,Invoice No,Quantity,Sales,Unit Price
12/3/2020 14:35,17841,ProBiotic Supplements for Dogs,79321,536984,4,102,25.5
12/3/2020 14:40,15373,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,536985,1,23.7,23.7
12/3/2020 14:40,15373,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,536985,1,76.5,76.5
12/3/2020 14:54,17198,Dog and Puppy Pads,85123A,536987,1,17.7,17.7
12/3/2020 15:05,17238,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,536988,1,17.7,17.7
12/3/2020 15:19,14396,Dog and Puppy Pads,85123A,536993,1,17.7,17.7
12/3/2020 16:02,16725,ProBiotic Supplements for Dogs,79321,537023,1,29.7,29.7
12/3/2020 16:35,12395,Earth Rated Dog Poop Bags,85099B,537026,2,23.4,11.7
12/3/2020 17:20,13081,Sheba Perfect Portions Pat Wet Cat Food,22197,537034,4,20.4,5.1
12/3/2020 17:28,15545,Pet Odor Eliminator,84879,537036,2,20.28,10.14
12/5/2020 10:03,17243,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537037,2,47.4,23.7
12/5/2020 10:12,15465,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537038,14,214.2,15.3
12/5/2020 10:12,15465,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537038,3,197.1,65.7
12/5/2020 10:27,13089,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537040,8,525.6,65.7
12/5/2020 10:45,13838,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537042,1,76.5,76.5
12/5/2020 10:52,18055,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537044,1,23.7,23.7
12/5/2020 10:52,18055,Dog and Puppy Pads,85123A,537044,1,17.7,17.7
12/5/2020 10:58,18109,Dog and Puppy Pads,85123A,537046,1,17.7,17.7
12/5/2020 10:58,18109,NexGard Chew for Dogs,82484,537046,1,38.7,38.7
12/5/2020 11:02,13069,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537047,1,17.7,17.7
12/5/2020 11:02,13069,Pet Grooming Brush,20725,537047,2,19.8,9.9
12/5/2020 11:04,16241,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537049,1,17.7,17.7
12/5/2020 11:12,15708,Dog and Puppy Pads,85123A,537051,1,17.7,17.7
12/5/2020 11:15,16839,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537052,3,197.1,65.7
12/5/2020 11:40,16931,Dog and Puppy Pads,85123A,537054,1,17.7,17.7
12/5/2020 11:45,16814,Dog and Puppy Pads,85123A,537055,1,17.7,17.7
12/5/2020 11:45,16814,Pet Odor Eliminator,84879,537055,3,30.42,10.14
12/5/2020 11:49,15351,Earth Rated Dog Poop Bags,85099B,537057,1,11.7,11.7
12/5/2020 11:49,15351,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537057,1,17.7,17.7
12/5/2020 11:49,15351,Sheba Perfect Portions Pat Wet Cat Food,22197,537057,1,5.1,5.1
12/5/2020 11:57,12567,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,537065,1,27.9,27.9
12/5/2020 11:57,12567,Pet Grooming Brush,20725,537065,2,19.8,9.9
12/5/2020 11:57,12567,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537065,1,76.5,76.5
12/5/2020 12:09,16353,ProBiotic Supplements for Dogs,79321,537117,8,204,25.5
12/5/2020 12:13,13831,Dog and Puppy Pads,85123A,537127,22,336.6,15.3
12/5/2020 12:13,18118,Dog and Puppy Pads,85123A,537126,1,17.7,17.7
12/5/2020 12:13,18118,Earth Rated Dog Poop Bags,85099B,537126,1,11.7,11.7
12/5/2020 12:13,18118,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537126,1,17.7,17.7
12/5/2020 12:13,18118,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,537126,1,11.7,11.7
12/5/2020 12:15,12841,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537128,1,17.7,17.7
12/5/2020 12:15,12841,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,537128,1,27.9,27.9
12/5/2020 12:15,12841,ProBiotic Supplements for Dogs,79321,537128,1,29.7,29.7
12/5/2020 12:23,17796,Rechargeable Pet Nail Grinder,22960,537130,1,25.5,25.5
12/5/2020 12:26,15716,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537131,1,23.7,23.7
12/5/2020 12:26,15716,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537131,1,17.7,17.7
12/5/2020 12:26,15716,Pet Odor Eliminator,84879,537131,3,30.42,10.14
12/5/2020 12:29,18156,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537133,1,23.7,23.7
12/5/2020 12:29,18156,Sheba Perfect Portions Pat Wet Cat Food,22197,537133,1,5.1,5.1
12/5/2020 12:35,17059,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537135,1,23.7,23.7
12/5/2020 12:35,17059,Earth Rated Dog Poop Bags,85099B,537135,1,11.7,11.7
12/5/2020 12:35,17059,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537135,1,17.7,17.7
12/5/2020 12:35,17059,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,537135,1,11.7,11.7
12/5/2020 12:35,17059,Pet Grooming Brush,20725,537135,1,9.9,9.9
12/5/2020 12:35,17059,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537135,1,76.5,76.5
12/5/2020 12:43,16327,Pet Grooming Brush,20725,537137,1,9.9,9.9
12/5/2020 12:43,16327,Pet Odor Eliminator,84879,537137,3,30.42,10.14
12/5/2020 12:44,17211,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537138,1,23.7,23.7
12/5/2020 12:44,17211,Dog and Puppy Pads,85123A,537138,1,17.7,17.7
12/5/2020 12:44,17211,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537138,1,17.7,17.7
12/5/2020 12:47,17026,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537139,1,76.5,76.5
12/5/2020 12:57,12748,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,537142,1,27.9,27.9
12/5/2020 12:57,15570,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537141,2,35.4,17.7
12/5/2020 13:00,15880,Dog and Puppy Pads,85123A,537144,1,17.7,17.7
12/5/2020 13:00,15880,Earth Rated Dog Poop Bags,85099B,537144,1,11.7,11.7
12/5/2020 13:00,15880,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537144,1,17.7,17.7
12/5/2020 13:00,15880,Sheba Perfect Portions Pat Wet Cat Food,22197,537144,1,5.1,5.1
12/5/2020 13:03,16718,Rechargeable Pet Nail Grinder,22960,537153,1,25.5,25.5
12/5/2020 13:05,15808,Earth Rated Dog Poop Bags,85099B,537154,4,46.8,11.7
12/5/2020 13:05,15808,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537154,1,17.7,17.7
12/5/2020 13:05,15808,ProBiotic Supplements for Dogs,79321,537154,1,29.7,29.7
12/5/2020 13:17,14527,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537159,1,23.7,23.7
12/5/2020 13:17,14527,NexGard Chew for Dogs,82484,537159,1,38.7,38.7
12/5/2020 13:18,14161,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537160,1,17.7,17.7
12/5/2020 13:29,13767,Pet Odor Eliminator,84879,537179,6,60.84,10.14
12/5/2020 13:42,16402,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,537192,1,11.7,11.7
12/5/2020 13:55,15311,Indoor Pet Camera (Wi-Fi),22502,537195,1,35.7,35.7
12/5/2020 13:55,15311,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537195,1,17.7,17.7
12/5/2020 13:55,15311,ProBiotic Supplements for Dogs,79321,537195,4,102,25.5
12/5/2020 13:55,15426,Canned Cat Food,21137,537196,4,81.36,20.34
12/5/2020 13:55,15426,Pet Odor Eliminator,84879,537196,1,10.14,10.14
12/5/2020 14:06,15894,Sheba Perfect Portions Pat Wet Cat Food,22197,537199,1,5.1,5.1
12/5/2020 14:19,12472,Rechargeable Pet Nail Grinder,22960,537201,2,45,22.5
12/5/2020 14:19,12472,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537201,1,76.5,76.5
12/5/2020 14:45,15555,Pet Odor Eliminator,84879,537204,2,20.28,10.14
12/5/2020 14:52,13034,Pet Odor Eliminator,84879,537205,2,20.28,10.14
12/5/2020 15:02,15235,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537206,1,23.7,23.7
12/5/2020 15:06,17402,Rechargeable Pet Nail Grinder,22960,537207,1,25.5,25.5
12/5/2020 15:12,15889,Pet Odor Eliminator,84879,537208,2,20.28,10.14
12/5/2020 15:15,15953,Dog and Puppy Pads,85123A,537210,6,91.8,15.3
12/5/2020 15:15,15953,Pet Odor Eliminator,84879,537210,2,20.28,10.14
12/5/2020 15:18,16143,Pet Grooming Brush,20725,537211,2,19.8,9.9
12/5/2020 15:21,12720,Earth Rated Dog Poop Bags,85099B,537212,2,23.4,11.7
12/5/2020 15:21,12720,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,537212,2,23.4,11.7
12/5/2020 15:21,12720,Rechargeable Pet Nail Grinder,22960,537212,1,25.5,25.5
12/5/2020 15:21,12720,Sheba Perfect Portions Pat Wet Cat Food,22197,537212,4,20.4,5.1
12/5/2020 15:38,12747,NexGard Chew for Dogs,82484,537215,6,199.8,33.3
12/5/2020 15:38,12747,Pet Odor Eliminator,84879,537215,3,30.42,10.14
12/5/2020 15:40,15502,NexGard Chew for Dogs,82484,537216,2,77.4,38.7
12/5/2020 15:40,15502,Sheba Perfect Portions Pat Wet Cat Food,22197,537216,8,40.8,5.1
12/5/2020 15:47,14081,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537219,1,23.7,23.7
12/5/2020 15:47,14081,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537219,1,17.7,17.7
12/5/2020 15:47,14081,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537219,1,76.5,76.5
12/5/2020 16:00,14404,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537222,1,17.7,17.7
12/5/2020 16:00,14404,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537222,1,76.5,76.5
12/5/2020 16:10,13579,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537223,1,23.7,23.7
12/5/2020 16:24,13174,Dog and Puppy Pads,85123A,537224,2,35.4,17.7
12/5/2020 16:24,13174,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537224,1,17.7,17.7
12/5/2020 16:24,13174,ProBiotic Supplements for Dogs,79321,537224,1,29.7,29.7
12/5/2020 16:41,12748,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537225,1,17.7,17.7
12/6/2020 8:42,17677,Earth Rated Dog Poop Bags,85099B,537227,17,168.3,9.9
12/6/2020 9:21,13652,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537231,1,23.7,23.7
12/6/2020 9:37,17428,NexGard Chew for Dogs,82484,537233,2,66.6,33.3
12/6/2020 9:58,,Canned Cat Food,21137,537237,1,45.72,45.72
12/6/2020 9:58,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537237,1,50.82,50.82
12/6/2020 9:58,,Dog and Puppy Pads,85123A,537237,1,35.46,35.46
12/6/2020 9:58,,Earth Rated Dog Poop Bags,85099B,537237,1,25.26,25.26
12/6/2020 9:58,,Indoor Pet Camera (Wi-Fi),22502,537237,1,50.82,50.82
12/6/2020 9:58,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537237,6,212.76,35.46
12/6/2020 9:58,,NexGard Chew for Dogs,82484,537237,1,81.42,81.42
12/6/2020 9:58,,Pet Grooming Brush,20725,537237,1,25.26,25.26
12/6/2020 9:58,,Pet Odor Eliminator,84879,537237,3,57.42,19.14
12/6/2020 9:58,,ProBiotic Supplements for Dogs,79321,537237,1,61.02,61.02
12/6/2020 9:58,,Rechargeable Pet Nail Grinder,22960,537237,1,50.82,50.82
12/6/2020 9:58,,Sheba Perfect Portions Pat Wet Cat Food,22197,537237,5,49.8,9.96
12/6/2020 9:58,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537237,8,610.56,76.32
12/6/2020 10:03,16161,Earth Rated Dog Poop Bags,85099B,537238,1,11.7,11.7
12/6/2020 10:05,18219,Dog and Puppy Pads,85123A,537239,1,17.7,17.7
12/6/2020 10:05,18219,Pet Odor Eliminator,84879,537239,2,20.28,10.14
12/6/2020 10:08,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537240,2,101.64,50.82
12/6/2020 10:08,,Dog and Puppy Pads,85123A,537240,2,70.92,35.46
12/6/2020 10:08,,Earth Rated Dog Poop Bags,85099B,537240,1,25.26,25.26
12/6/2020 10:08,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537240,4,141.84,35.46
12/6/2020 10:08,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,537240,2,23.4,11.7
12/6/2020 10:08,,NexGard Chew for Dogs,82484,537240,1,81.42,81.42
12/6/2020 10:08,,Pet Grooming Brush,20725,537240,1,25.26,25.26
12/6/2020 10:08,,Rechargeable Pet Nail Grinder,22960,537240,1,50.82,50.82
12/6/2020 10:08,,Sheba Perfect Portions Pat Wet Cat Food,22197,537240,2,19.92,9.96
12/6/2020 10:08,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537240,5,381.6,76.32
12/6/2020 10:19,14748,Dog and Puppy Pads,85123A,537242,1,17.7,17.7
12/6/2020 10:46,,Sheba Perfect Portions Pat Wet Cat Food,22197,537252,6,30.6,5.1
12/6/2020 10:53,,Sheba Perfect Portions Pat Wet Cat Food,22197,537253,5,25.5,5.1
12/6/2020 11:06,16210,Canned Cat Food,21137,537256,80,1627.2,20.34
12/6/2020 11:10,17691,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537257,1,17.7,17.7
12/6/2020 11:26,15039,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537262,1,23.7,23.7
12/6/2020 11:26,15039,Earth Rated Dog Poop Bags,85099B,537262,2,23.4,11.7
12/6/2020 11:26,15039,Sheba Perfect Portions Pat Wet Cat Food,22197,537262,17,73.44,4.32
12/6/2020 11:26,15919,Rechargeable Pet Nail Grinder,22960,537265,1,25.5,25.5
12/6/2020 11:26,15919,Sheba Perfect Portions Pat Wet Cat Food,22197,537265,1,5.1,5.1
12/6/2020 11:37,13497,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537298,1,17.7,17.7
12/6/2020 11:38,15860,Dog and Puppy Pads,85123A,537301,1,17.7,17.7
12/6/2020 11:42,15304,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537313,1,76.5,76.5
12/6/2020 11:58,14344,Dog and Puppy Pads,85123A,537332,4,70.8,17.7
12/6/2020 11:58,14344,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537332,1,76.5,76.5
12/6/2020 12:06,16719,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537334,1,23.7,23.7
12/6/2020 12:06,16719,Dog and Puppy Pads,85123A,537334,1,17.7,17.7
12/6/2020 12:06,16719,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537334,1,17.7,17.7
12/6/2020 12:06,16719,ProBiotic Supplements for Dogs,79321,537334,1,29.7,29.7
12/6/2020 12:15,15048,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537335,1,17.7,17.7
12/6/2020 12:21,15301,Pet Odor Eliminator,84879,537346,4,40.56,10.14
12/6/2020 12:21,15301,Rechargeable Pet Nail Grinder,22960,537346,1,25.5,25.5
12/6/2020 12:23,12748,Earth Rated Dog Poop Bags,85099B,537354,1,11.7,11.7
12/6/2020 12:23,12748,Pet Grooming Brush,20725,537354,1,9.9,9.9
12/6/2020 12:23,14708,Canned Cat Food,21137,537350,4,81.36,20.34
12/6/2020 12:30,14825,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537359,2,35.4,17.7
12/6/2020 12:34,17596,Pet Odor Eliminator,84879,537362,2,20.28,10.14
12/6/2020 12:38,15078,Earth Rated Dog Poop Bags,85099B,537365,4,46.8,11.7
12/6/2020 12:38,15078,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,537365,2,23.4,11.7
12/6/2020 12:38,15078,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537365,1,76.5,76.5
12/6/2020 12:41,17860,Earth Rated Dog Poop Bags,85099B,537369,1,11.7,11.7
12/6/2020 12:44,13155,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537370,1,17.7,17.7
12/6/2020 12:52,16919,Earth Rated Dog Poop Bags,85099B,537372,1,11.7,11.7
12/6/2020 12:52,16919,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,537372,1,11.7,11.7
12/6/2020 12:55,14487,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0,76.5
12/6/2020 12:55,17019,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537375,1,17.7,17.7
12/6/2020 12:55,17259,Sheba Perfect Portions Pat Wet Cat Food,22197,537374,1,5.1,5.1
12/6/2020 13:06,14911,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537378,2,153,76.5
12/6/2020 13:13,16710,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537382,1,23.7,23.7
12/6/2020 13:13,16710,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537382,1,17.7,17.7
12/6/2020 13:17,16550,Sheba Perfect Portions Pat Wet Cat Food,22197,,0,0,5.1
12/6/2020 13:21,15984,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537384,1,17.7,17.7
12/6/2020 13:22,14487,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537385,1,76.5,76.5
12/6/2020 13:34,13468,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537387,1,23.7,23.7
12/6/2020 13:34,13468,NexGard Chew for Dogs,82484,537387,1,38.7,38.7
12/6/2020 13:34,13468,ProBiotic Supplements for Dogs,79321,537387,1,29.7,29.7
12/6/2020 13:34,13468,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537387,1,76.5,76.5
12/6/2020 13:35,17682,Dog and Puppy Pads,85123A,537388,2,35.4,17.7
12/6/2020 13:35,17682,Pet Grooming Brush,20725,537388,4,39.6,9.9
12/6/2020 13:41,17757,Indoor Pet Camera (Wi-Fi),22502,537389,1,35.7,35.7
12/6/2020 13:41,17757,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537389,2,35.4,17.7
12/6/2020 13:41,17757,Sheba Perfect Portions Pat Wet Cat Food,22197,537389,2,10.2,5.1
12/6/2020 13:53,16550,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537391,2,35.4,17.7
12/6/2020 13:53,16550,Sheba Perfect Portions Pat Wet Cat Food,22197,537391,5,25.5,5.1
12/6/2020 13:53,16550,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537391,1,76.5,76.5
12/6/2020 13:58,17068,Earth Rated Dog Poop Bags,85099B,537392,1,11.7,11.7
12/6/2020 13:58,17068,Pet Grooming Brush,20725,537392,1,9.9,9.9
12/6/2020 13:59,13089,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537393,4,82.8,20.7
12/6/2020 13:59,13089,Dog and Puppy Pads,85123A,537393,6,91.8,15.3
12/6/2020 13:59,13089,Pet Odor Eliminator,84879,537393,8,81.12,10.14
12/6/2020 14:00,13089,Rechargeable Pet Nail Grinder,22960,537394,1,25.5,25.5
12/6/2020 14:05,15356,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537395,1,23.7,23.7
12/6/2020 14:05,15356,Dog and Puppy Pads,85123A,537395,1,17.7,17.7
12/6/2020 14:05,15356,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537395,1,17.7,17.7
12/6/2020 14:08,17223,Pet Odor Eliminator,84879,537396,1,10.14,10.14
12/6/2020 14:08,17223,Pet Odor Eliminator,84879,537396,2,20.28,10.14
12/6/2020 14:08,17223,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537396,1,76.5,76.5
12/6/2020 14:19,16817,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537397,2,35.4,17.7
12/6/2020 14:36,17191,Dog and Puppy Pads,85123A,537400,1,17.7,17.7
12/6/2020 14:36,17191,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537400,1,17.7,17.7
12/6/2020 14:36,17191,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537400,1,76.5,76.5
12/6/2020 14:51,17841,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537405,1,23.7,23.7
12/6/2020 14:51,17841,NexGard Chew for Dogs,82484,537405,1,38.7,38.7
12/6/2020 14:51,17841,ProBiotic Supplements for Dogs,79321,537405,5,127.5,25.5
12/6/2020 15:00,15194,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537409,2,47.4,23.7
12/6/2020 15:00,15194,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537409,1,76.5,76.5
12/6/2020 15:09,16654,Rechargeable Pet Nail Grinder,22960,537415,1,25.5,25.5
12/6/2020 15:09,16861,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,,-1,-17.7,17.7
12/6/2020 15:12,13481,Rechargeable Pet Nail Grinder,22960,,0,0,25.5
12/6/2020 15:13,17884,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537418,1,17.7,17.7
12/6/2020 15:14,13495,Dog and Puppy Pads,85123A,537419,6,91.8,15.3
12/6/2020 15:18,17519,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,537420,1,27.9,27.9
12/6/2020 15:18,17519,Rechargeable Pet Nail Grinder,22960,537420,1,25.5,25.5
12/6/2020 15:25,17218,Pet Odor Eliminator,84879,537421,2,20.28,10.14
12/6/2020 15:25,17218,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537421,1,76.5,76.5
12/6/2020 15:35,15602,Dog and Puppy Pads,85123A,537424,1,17.7,17.7
12/6/2020 15:38,17320,NexGard Chew for Dogs,82484,537428,2,66.6,33.3
12/6/2020 16:36,12913,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537433,14,214.2,15.3
12/6/2020 16:36,12913,Pet Odor Eliminator,84879,537433,2,20.28,10.14
12/6/2020 16:57,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537434,1,50.82,50.82
12/6/2020 16:57,,Dog and Puppy Pads,85123A,537434,3,106.38,35.46
12/6/2020 16:57,,Indoor Pet Camera (Wi-Fi),22502,537434,1,50.82,50.82
12/6/2020 16:57,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537434,4,141.84,35.46
12/6/2020 16:57,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,537434,2,101.64,50.82
12/6/2020 16:57,,Pet Grooming Brush,20725,537434,1,25.26,25.26
12/6/2020 16:57,,Rechargeable Pet Nail Grinder,22960,537434,1,50.82,50.82
12/6/2020 16:57,,Sheba Perfect Portions Pat Wet Cat Food,22197,537434,4,39.84,9.96
12/6/2020 16:57,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537434,1,152.94,152.94
12/6/2020 16:57,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537434,6,457.92,76.32
12/6/2020 17:16,17869,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,537440,1,27.9,27.9
12/6/2020 17:26,13564,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537441,1,23.7,23.7
12/6/2020 17:26,13564,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537441,1,17.7,17.7
12/6/2020 17:26,13564,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,537441,1,76.5,76.5
12/7/2020 9:13,18055,Dog and Puppy Pads,85123A,537446,1,17.7,17.7
12/7/2020 9:51,17511,Dog and Puppy Pads,85123A,537457,6,91.8,15.3
12/7/2020 9:51,17511,NexGard Chew for Dogs,82484,537457,2,66.6,33.3
12/7/2020 9:51,17511,Pet Odor Eliminator,84879,537457,27,234.9,8.7
12/7/2020 10:04,17616,Dog and Puppy Pads,85123A,537460,22,336.6,15.3
12/7/2020 10:06,15649,ProBiotic Supplements for Dogs,79321,537461,20,510,25.5
12/7/2020 10:08,12681,Canned Cat Food,21137,537463,1,22.5,22.5
12/7/2020 10:14,14907,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,537464,2,47.4,23.7
12/7/2020 10:14,14907,Pet Odor Eliminator,84879,537464,2,20.28,10.14
